0.0300,yes,3.00
0.0300,no,1.65
0.0300,no,4.00
0.0300,no,4.00
0.0300,no,9.73
0.0300,no,1.91
0.0300,no,10.27
0.0300,no,0.10
0.0300,no,0.81
0.0300,no,4.00
0.0300,no,3.00
0.0300,no,4.00
0.0300,no,6.00
0.0300,no,7.00
0.0400,yes,15.00
0.0300,yes,4.00
0.0300,yes,14.00
0.0300,yes,4.00
0.0400,yes,41.93
0.0300,yes,4.00
0.0400,yes,20.57
0.0300,yes,137.60
0.0300,yes,14.80
0.0300,yes,4.00
0.0300,yes,22.00
0.0300,yes,1.00
0.0300,yes,3.00
0.0200,no,0.10
0.0200,yes,4.00
0.0200,yes,2.48
0.0300,yes,9.52
0.0200,yes,1.00
0.0200,yes,8.00
0.0200,yes,25.26
0.0300,yes,13.74
0.0200,yes,4.00
0.0200,yes,4.00
0.0300,yes,9.00
0.0200,yes,4.00
0.0300,yes,9.40
0.0200,yes,29.60
0.0200,yes,4.00
0.0200,yes,21.76
0.0300,yes,9.26
0.0300,yes,9.24
0.0200,yes,16.00
0.0200,yes,10.00
0.0300,yes,117.74
0.0200,yes,4.00
0.0200,yes,5.66
0.0200,yes,16.00
0.0100,no,35.00
0.0200,yes,4.49
0.0200,yes,4.00
0.0200,yes,4.00
0.0200,yes,2.85
0.0200,no,11.85
0.0200,no,111.00
0.0200,no,101.49
0.0200,no,8.15
0.0200,no,0.10
0.0200,no,31.47
0.0200,no,11.90
0.0300,yes,4.00
0.0300,yes,0.67
0.0300,yes,3.83
0.0300,yes,10.00
0.0300,yes,15.50
0.0300,yes,5.83
0.0300,yes,3.34
0.0300,yes,5.83
0.0300,yes,4.00
0.0300,yes,4.00
0.0300,yes,1.00
0.0300,yes,4.00
0.0400,yes,1.00
0.0300,no,0.10
0.0300,no,8.00
0.0200,no,18.00
0.0200,no,30.00
0.0200,no,5.00
0.0200,no,5.00
0.0200,no,5.18
0.0200,no,16.05
0.0200,no,3.95
0.0200,no,5.00
0.0200,no,35.00
0.0300,no,11.00
0.0300,no,1.00
0.0300,no,5.00
0.0400,yes,1.00
0.0400,yes,2.86
0.0400,yes,4.00
0.0500,yes,10.68
0.0400,yes,2.28
0.0400,yes,13.00
0.0400,yes,0.14
0.0400,yes,10.00
0.0300,no,3.00
0.0300,no,2.00
0.0200,no,0.10
0.0300,no,4.00
0.0200,no,1.00
0.0200,no,18.00
0.0300,no,17.00
0.0300,no,2.00
0.0300,no,11.00
0.0300,no,4.00
0.0200,no,0.10
0.0400,yes,4.00
0.0300,yes,1.42
0.0400,yes,4.29
0.0500,yes,5.06
0.0300,yes,10.00
0.0300,yes,10.00
0.0400,no,2.00
0.0300,no,3.00
0.0300,no,6.00
0.0200,no,46.00
0.0300,no,27.64
0.0500,no,2.00
0.0300,no,1.00
0.0200,no,5.00
0.0300,no,50.00
0.0400,no,4.00
0.0400,no,20.00
0.0400,no,18.68
0.0200,no,36.85
0.0400,no,2.03
0.0400,no,4.80
0.0400,no,2.00
0.0300,no,35.00
0.0400,no,0.10
0.0500,no,1.00
0.0500,no,2.00
0.0400,no,1.00
0.0500,no,3.00
0.0500,no,20.90
0.0500,no,2.18
0.0500,no,4.90
0.0500,no,4.00
0.0500,no,0.10
0.0600,yes,1.00
0.0500,no,5.24
0.0600,no,0.67
